season,checkpoint,team_id,player_id,player_name,age,throws_bats,position,role,proj_pa,proj_ip,steamer_war,zips_war,dc_war,xwoba,barrel_pct,hard_hit_pct,exit_velocity,chase_pct,stuff_plus,location_plus,framing_runs,def_runs,injury_risk
2015,opening_day,NYM,NYM2015o10,NYM Player 10,26.7001,R/R,OF,bench,257.5670,0.0000,1.0459,1.2249,0.9475,0.3588,6.3875,37.7822,92.6795,23.6670,0.0000,0.0000,0.0000,9.7656,0.1419
2015,opening_day,NYM,NYM2015o11,NYM Player 11,20.1865,S/R,IF,bench,290.3615,0.0000,0.8185,0.6736,0.8125,0.3405,10.5103,38.7994,90.3865,24.7121,0.0000,0.0000,0.0000,-2.0075,0.1854
2015,opening_day,NYM,NYM2015o12,NYM Player 12,28.2385,R/R,C,bench,228.7340,0.0000,-0.0809,0.0808,-0.2271,0.3299,14.2403,45.4100,87.6305,32.6798,0.0000,0.0000,-3.2473,-6.8950,0.2476
2015,opening_day,NYM,NYM2015o13,NYM Player 13,30.8494,S/R,UT,bench,195.6673,0.0000,0.4118,0.1153,0.1856,0.3400,4.3487,37.6885,88.7681,31.0875,0.0000,0.0000,0.0000,2.9149,0.1746
2015,opening_day,NYM,NYM2015o14,NYM Player 14,32.5325,R/L,SP1,starter,0.0000,45.0000,-0.4954,0.2052,-0.1817,0.0000,0.0000,0.0000,0.0000,0.0000,117.2798,107.5848,0.0000,0.0000,0.2771
2015,opening_day,NYM,NYM2015o15,NYM Player 15,28.6191,R/R,SP2,starter,0.0000,45.0000,-0.1644,-0.2002,0.3219,0.0000,0.0000,0.0000,0.0000,0.0000,114.3599,105.0215,0.0000,0.0000,0.2188
2015,opening_day,NYM,NYM2015o16,NYM Player 16,32.2286,L/L,SP3,starter,0.0000,45.0000,0.2962,0.3225,-0.0954,0.0000,0.0000,0.0000,0.0000,0.0000,97.6260,92.1733,0.0000,0.0000,0.1276
2015,opening_day,NYM,NYM2015o17,NYM Player 17,33.4894,R/R,SP4,starter,0.0000,45.0000,0.2050,0.1545,0.2753,0.0000,0.0000,0.0000,0.0000,0.0000,110.8653,101.3814,0.0000,0.0000,0.0840
2015,opening_day,NYM,NYM2015o18,NYM Player 18,33.4118,R/R,SP5,starter,0.0000,45.0000,-0.3253,-0.2268,-0.6701,0.0000,0.0000,0.0000,0.0000,0.0000,112.3495,94.0528,0.0000,0.0000,0.2431
2015,opening_day,NYM,NYM2015o19,NYM Player 19,24.4037,S/R,SP6,starter,0.0000,45.0000,0.0405,0.0405,0.1673,0.0000,0.0000,0.0000,0.0000,0.0000,110.3076,95.0214,0.0000,0.0000,0.2286
2015,opening_day,NYM,NYM2015o20,NYM Player 20,26.5215,S/R,SP7,starter,0.0000,45.0000,-0.1425,-0.0761,-0.0754,0.0000,0.0000,0.0000,0.0000,0.0000,107.4779,97.6473,0.0000,0.0000,0.3647
2015,opening_day,NYM,NYM2015o21,NYM Player 21,26.7243,L/R,RP1,reliever,0.0000,54.1660,0.8230,0.9237,0.7721,0.0000,0.0000,0.0000,0.0000,0.0000,101.7143,110.1259,0.0000,0.0000,0.3603
2015,opening_day,NYM,NYM2015o22,NYM Player 22,28.6838,R/L,RP2,reliever,0.0000,64.9193,0.6949,0.7096,0.6171,0.0000,0.0000,0.0000,0.0000,0.0000,107.3279,103.2208,0.0000,0.0000,0.1845
2015,opening_day,NYM,NYM2015o23,NYM Player 23,25.7104,R/R,RP3,reliever,0.0000,57.6832,0.7731,1.1194,1.0885,0.0000,0.0000,0.0000,0.0000,0.0000,95.7587,99.0458,0.0000,0.0000,0.0192
2015,opening_day,NYM,NYM2015o24,NYM Player 24,29.6082,S/R,RP4,reliever,0.0000,49.0727,0.9135,1.2239,1.0857,0.0000,0.0000,0.0000,0.0000,0.0000,92.7278,108.3546,0.0000,0.0000,0.2789
2015,opening_day,NYM,NYM2015o25,NYM Player 25,33.9317,R/R,RP5,reliever,0.0000,55.2027,1.0196,0.8833,0.5978,0.0000,0.0000,0.0000,0.0000,0.0000,120.7898,106.9361,0.0000,0.0000,0.1241
2015,opening_day,NYM,NYM2015o26,NYM Player 26,35.7229,R/L,RP6,reliever,0.0000,64.7248,0.6619,0.5012,0.4735,0.0000,0.0000,0.0000,0.0000,0.0000,114.6715,107.5292,0.0000,0.0000,0.1551
2015,opening_day,NYM,NYM2015o27,NYM Player 27,35.3614,R/R,RP7,reliever,0.0000,51.7310,0.3872,0.1656,0.0971,0.0000,0.0000,0.0000,0.0000,0.0000,95.6506,115.0255,0.0000,0.0000,0.1189
2015,opening_day,NYM,NYM2015o28,NYM Player 28,26.1368,S/R,RP8,reliever,0.0000,69.9288,0.5084,0.4672,0.2770,0.0000,0.0000,0.0000,0.0000,0.0000,90.9652,103.4599,0.0000,0.0000,0.1516
2015,opening_day,NYM,NYM2015o29,NYM Player 29,26.7237,R/L,RP9,reliever,0.0000,68.4047,0.5341,0.8141,0.8546,0.0000,0.0000,0.0000,0.0000,0.0000,93.6707,93.6208,0.0000,0.0000,0.0347
2015,opening_day,NYM,NYM2015o30,NYM Player 30,28.7635,L/R,CALL,callup,0.0000,36.9890,0.6127,0.4770,0.5614,0.3069,10.2027,35.2285,90.3021,35.2606,0.0000,0.0000,0.0000,2.5850,0.2591
2015,opening_day,NYM,NYM2015o31,NYM Player 31,30.8426,R/R,CALL,callup,184.4437,0.0000,0.5762,0.0773,0.0780,0.3201,10.4603,37.2439,92.2660,26.1876,0.0000,0.0000,0.0000,7.8031,0.0988
2015,opening_day,NYM,NYM2015o32,NYM Player 32,33.8033,L/R,CALL,callup,131.1944,0.0000,-0.1897,-0.2829,-0.3959,0.3074,8.3403,39.9541,90.3874,31.1842,0.0000,0.0000,0.0000,2.1796,0.1297
2015,opening_day,NYM,NYM2015o33,NYM Player 33,29.9228,L/R,CALL,callup,0.0000,19.2942,0.3728,0.5982,0.7223,0.3210,10.7955,41.2880,88.4659,29.1850,0.0000,0.0000,0.0000,-3.7824,0.2193
2015,opening_day,NYY,NYY2015o01,NYY Player 01,35.0225,L/R,C,position_player,550.1261,0.0000,3.4252,3.5373,3.2297,0.3509,9.1181,44.2904,91.9656,29.9835,0.0000,0.0000,-0.5998,5.1135,0.1195
2015,opening_day,NYY,NYY2015o02,NYY Player 02,30.4374,L/L,1B,position_player,619.0977,0.0000,3.1686,2.7643,2.9576,0.3579,7.4074,36.8350,96.0000,28.0799,0.0000,0.0000,0.0000,1.7882,0.1272
2015,opening_day,NYY,NYY2015o03,NYY Player 03,25.2333,R/L,2B,position_player,500.6177,0.0000,2.6071,2.9689,2.7103,0.3972,9.3664,40.6400,90.4936,20.9278,0.0000,0.0000,0.0000,-2.2912,0.0595
2015,opening_day,NYY,NYY2015o04,NYY Player 04,32.0254,S/R,3B,position_player,528.9787,0.0000,2.2006,2.3267,2.1735,0.2957,8.8564,44.2575,88.5828,30.3158,0.0000,0.0000,0.0000,-3.9858,0.1083
2015,opening_day,NYY,NYY2015o05,NYY Player 05,22.7742,S/R,SS,position_player,462.3365,0.0000,1.8223,1.8652,1.9418,0.3361,12.7185,44.2291,86.2408,23.9246,0.0000,0.0000,0.0000,-5.3648,0.1199
2015,opening_day,NYY,NYY2015o06,NYY Player 06,30.0172,R/L,LF,position_player,525.4025,0.0000,2.1506,2.4628,2.1011,0.3379,8.1804,47.7284,87.2440,22.3994,0.0000,0.0000,0.0000,1.7791,0.0100
2015,opening_day,NYY,NYY2015o07,NYY Player 07,30.3730,R/L,CF,position_player,665.1346,0.0000,2.1150,2.2402,1.9700,0.3872,11.4934,37.0734,89.1665,23.4408,0.0000,0.0000,0.0000,2.6686,0.2406
2015,opening_day,NYY,NYY2015o08,NYY Player 08,27.9603,R/L,RF,position_player,482.9131,0.0000,1.7896,1.8254,1.8598,0.3402,10.7076,44.2563,88.8189,30.3968,0.0000,0.0000,0.0000,-0.7728,0.2198
2015,opening_day,NYY,NYY2015o09,NYY Player 09,26.4947,S/R,DH,position_player,548.8218,0.0000,1.5871,1.2336,1.5874,0.3470,13.4738,39.1713,89.2774,28.1761,0.0000,0.0000,0.0000,-2.2968,0.0894
2015,opening_day,NYY,NYY2015o10,NYY Player 10,25.1361,S/R,OF,bench,170.1271,0.0000,1.8515,1.6487,1.3950,0.2762,11.5639,40.3711,86.0354,28.3032,0.0000,0.0000,0.0000,4.6437,0.2128
2015,opening_day,NYY,NYY2015o11,NYY Player 11,28.1844,R/L,IF,bench,211.6015,0.0000,1.4316,1.6701,1.6352,0.3200,8.2538,42.2278,88.2613,33.1800,0.0000,0.0000,0.0000,-3.1142,0.2259
2015,opening_day,NYY,NYY2015o12,NYY Player 12,30.9787,S/R,C,bench,471.5839,0.0000,0.5210,1.0187,0.5776,0.3414,9.2519,46.6713,88.9140,28.0443,0.0000,0.0000,-0.5179,-4.6735,0.1835
2015,opening_day,NYY,NYY2015o13,NYY Player 13,33.9859,S/R,UT,bench,340.4297,0.0000,0.5605,0.4569,0.8385,0.3235,10.6899,34.6755,91.5772,27.6180,0.0000,0.0000,0.0000,3.0561,0.2173
2015,opening_day,NYY,NYY2015o14,NYY Player 14,29.2424,S/R,SP1,starter,0.0000,45.0000,-0.0432,0.1298,-0.2767,0.0000,0.0000,0.0000,0.0000,0.0000,88.9973,98.1366,0.0000,0.0000,0.1966
2015,opening_day,NYY,NYY2015o15,NYY Player 15,28.6254,L/R,SP2,starter,0.0000,46.7153,-0.2079,-0.1764,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,105.9938,99.4154,0.0000,0.0000,0.1914
2015,opening_day,NYY,NYY2015o16,NYY Player 16,33.9273,R/L,SP3,starter,0.0000,45.0000,0.0253,0.1305,-0.4439,0.0000,0.0000,0.0000,0.0000,0.0000,95.0069,106.5830,0.0000,0.0000,0.1411
2015,opening_day,NYY,NYY2015o17,NYY Player 17,24.9956,L/R,SP4,starter,0.0000,45.0000,0.5496,0.2657,0.3499,0.0000,0.0000,0.0000,0.0000,0.0000,115.4616,102.5456,0.0000,0.0000,0.0613
2015,opening_day,NYY,NYY2015o18,NYY Player 18,25.8499,S/R,SP5,starter,0.0000,45.0000,0.6221,0.2115,0.4726,0.0000,0.0000,0.0000,0.0000,0.0000,91.1611,99.5037,0.0000,0.0000,0.2397
2015,opening_day,NYY,NYY2015o19,NYY Player 19,22.2038,L/L,SP6,starter,0.0000,45.0000,0.7036,0.4628,0.5077,0.0000,0.0000,0.0000,0.0000,0.0000,113.1807,117.1074,0.0000,0.0000,0.0514
2015,opening_day,NYY,NYY2015o20,NYY Player 20,24.3402,R/L,SP7,starter,0.0000,45.0000,0.3487,0.5256,0.0698,0.0000,0.0000,0.0000,0.0000,0.0000,92.7958,103.7012,0.0000,0.0000,0.0526
2015,opening_day,NYY,NYY2015o21,NYY Player 21,28.6769,L/L,RP1,reliever,0.0000,54.3959,1.5547,1.3162,1.1758,0.0000,0.0000,0.0000,0.0000,0.0000,108.2383,99.9779,0.0000,0.0000,0.1969
2015,opening_day,NYY,NYY2015o22,NYY Player 22,26.4418,L/R,RP2,reliever,0.0000,56.2042,1.6196,1.5607,1.4610,0.0000,0.0000,0.0000,0.0000,0.0000,96.7051,108.4549,0.0000,0.0000,0.0337
2015,opening_day,NYY,NYY2015o23,NYY Player 23,28.2363,L/L,RP3,reliever,0.0000,58.6200,0.8860,1.4947,0.9699,0.0000,0.0000,0.0000,0.0000,0.0000,110.2822,104.5118,0.0000,0.0000,0.0300
2015,opening_day,NYY,NYY2015o24,NYY Player 24,29.4203,L/L,RP4,reliever,0.0000,65.5253,0.4804,0.9230,0.8362,0.0000,0.0000,0.0000,0.0000,0.0000,100.6788,88.5163,0.0000,0.0000,0.0100
2015,opening_day,NYY,NYY2015o25,NYY Player 25,23.0343,L/R,RP5,reliever,0.0000,58.3988,1.2427,1.5651,0.9513,0.0000,0.0000,0.0000,0.0000,0.0000,92.9605,100.1484,0.0000,0.0000,0.1890
2015,opening_day,NYY,NYY2015o26,NYY Player 26,27.5063,L/R,RP6,reliever,0.0000,65.7002,1.6808,1.1779,1.0806,0.0000,0.0000,0.0000,0.0000,0.0000,91.9316,95.5804,0.0000,0.0000,0.0100
2015,opening_day,NYY,NYY2015o27,NYY Player 27,28.5541,L/L,RP7,reliever,0.0000,61.1129,0.9443,1.4940,1.0983,0.0000,0.0000,0.0000,0.0000,0.0000,109.7317,107.1128,0.0000,0.0000,0.1795
2015,opening_day,NYY,NYY2015o28,NYY Player 28,34.8010,S/R,RP8,reliever,0.0000,64.9993,0.8843,1.1338,1.0544,0.0000,0.0000,0.0000,0.0000,0.0000,99.5846,101.3265,0.0000,0.0000,0.0726
2015,opening_day,NYY,NYY2015o29,NYY Player 29,28.9355,R/R,RP9,reliever,0.0000,50.4490,0.3157,0.3190,0.4107,0.0000,0.0000,0.0000,0.0000,0.0000,111.0918,110.1146,0.0000,0.0000,0.0100
2015,opening_day,NYY,NYY2015o30,NYY Player 30,25.2310,S/R,CALL,callup,72.9072,0.0000,-0.3362,-0.1417,-0.2604,0.3237,4.8129,46.3681,91.0888,30.1030,0.0000,0.0000,0.0000,1.1733,0.0970
2015,opening_day,NYY,NYY2015o31,NYY Player 31,29.1470,R/R,CALL,callup,40.0000,0.0000,0.1055,-0.0808,0.6238,0.3267,4.6836,36.2590,89.9887,30.7862,0.0000,0.0000,0.0000,1.1331,0.0126
2015,opening_day,NYY,NYY2015o32,NYY Player 32,36.8771,L/R,CALL,callup,143.3123,0.0000,-0.0852,-0.3110,-0.0643,0.3308,10.3091,41.1071,90.5110,27.1068,0.0000,0.0000,0.0000,2.9300,0.1360
2015,opening_day,NYY,NYY2015o33,NYY Player 33,28.3388,L/L,CALL,callup,0.0000,37.0740,0.1935,0.2553,0.0200,0.3371,6.6826,35.6805,89.1261,31.2743,0.0000,0.0000,0.0000,10.9826,0.2294
2015,opening_day,OAK,OAK2015o01,OAK Player 01,31.4342,L/L,C,position_player,602.3367,0.0000,2.5357,2.2271,2.6240,0.3540,6.5836,43.7416,89.3149,24.9754,0.0000,0.0000,0.5666,-2.7830,0.0100
2015,opening_day,OAK,OAK2015o02,OAK Player 02,27.8816,R/R,1B,position_player,592.5387,0.0000,2.4090,2.3412,1.9822,0.3497,9.5384,43.0864,91.2855,25.0320,0.0000,0.0000,0.0000,3.2013,0.0100
2015,opening_day,OAK,OAK2015o03,OAK Player 03,26.3586,R/L,2B,position_player,519.9472,0.0000,3.0198,2.8368,2.6808,0.3691,7.4598,39.5587,90.3205,29.9027,0.0000,0.0000,0.0000,0.7790,0.0665
2015,opening_day,OAK,OAK2015o04,OAK Player 04,26.4909,S/R,3B,position_player,439.7363,0.0000,1.8636,2.0528,2.4654,0.3650,6.1293,47.8837,92.9484,34.8603,0.0000,0.0000,0.0000,-2.6026,0.0100
2015,opening_day,OAK,OAK2015o05,OAK Player 05,21.4661,L/R,SS,position_player,420.3838,0.0000,1.8512,1.0961,1.5618,0.3865,8.1273,37.6690,90.9587,29.3398,0.0000,0.0000,0.0000,-1.2346,0.0100
2015,opening_day,OAK,OAK2015o06,OAK Player 06,29.8224,R/L,LF,position_player,690.0000,0.0000,1.1718,1.4681,1.4639,0.3844,11.7688,44.0725,88.5368,25.7978,0.0000,0.0000,0.0000,-1.1259,0.0767
2015,opening_day,OAK,OAK2015o07,OAK Player 07,29.5268,L/R,CF,position_player,545.6341,0.0000,1.9851,2.1038,2.1988,0.3671,11.2112,44.0934,90.7432,26.6417,0.0000,0.0000,0.0000,4.1628,0.0100
2015,opening_day,OAK,OAK2015o08,OAK Player 08,28.6555,S/R,RF,position_player,587.6717,0.0000,1.2398,1.0438,1.0595,0.3276,11.2139,40.5507,89.3270,25.7632,0.0000,0.0000,0.0000,-2.0363,0.0100
2015,opening_day,OAK,OAK2015o09,OAK Player 09,22.7608,S/R,DH,position_player,631.4266,0.0000,1.3824,1.3684,1.5619,0.3437,8.5774,44.9777,88.7342,23.7296,0.0000,0.0000,0.0000,-0.8512,0.0100
2015,opening_day,OAK,OAK2015o10,OAK Player 10,25.2732,R/L,OF,bench,218.6268,0.0000,1.3838,1.5420,1.5630,0.3052,5.8842,38.3128,89.8782,28.1751,0.0000,0.0000,0.0000,2.9000,0.0100
2015,opening_day,OAK,OAK2015o11,OAK Player 11,29.8286,L/R,IF,bench,201.3316,0.0000,0.8833,0.8662,0.2347,0.3764,8.2911,42.6252,91.4004,30.4653,0.0000,0.0000,0.0000,0.7380,0.1198
2015,opening_day,OAK,OAK2015o12,OAK Player 12,28.8121,L/R,C,bench,387.8771,0.0000,0.3046,0.5668,0.2189,0.3033,8.9720,37.7499,87.8541,29.5104,0.0000,0.0000,2.9128,-2.7620,0.0100
2015,opening_day,OAK,OAK2015o13,OAK Player 13,26.8696,R/R,UT,bench,262.0642,0.0000,0.9644,0.6995,0.6946,0.2867,8.6268,56.0886,89.5410,27.4397,0.0000,0.0000,0.0000,4.8432,0.0179
2015,opening_day,OAK,OAK2015o14,OAK Player 14,26.3342,R/R,SP1,starter,0.0000,45.0000,0.4744,0.6441,0.2387,0.0000,0.0000,0.0000,0.0000,0.0000,86.7252,94.5483,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o15,OAK Player 15,24.9965,R/L,SP2,starter,0.0000,45.0000,0.2252,0.1583,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,94.9589,95.8482,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o16,OAK Player 16,23.3754,R/R,SP3,starter,0.0000,45.0000,-0.1392,-0.0023,-0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,79.8534,95.3990,0.0000,0.0000,0.0160
2015,opening_day,OAK,OAK2015o17,OAK Player 17,30.3861,L/R,SP4,starter,0.0000,45.0000,-0.6369,-0.3824,-0.3633,0.0000,0.0000,0.0000,0.0000,0.0000,96.1993,93.5455,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o18,OAK Player 18,29.2607,L/L,SP5,starter,0.0000,45.0000,-0.1360,0.3989,0.0433,0.0000,0.0000,0.0000,0.0000,0.0000,100.9239,95.9900,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o19,OAK Player 19,24.5337,R/R,SP6,starter,0.0000,45.0000,-0.0951,-0.1773,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,95.1734,88.6960,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o20,OAK Player 20,32.7080,R/R,SP7,starter,0.0000,45.0000,-0.0247,0.1952,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,93.2461,90.5646,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o21,OAK Player 21,26.3565,L/R,RP1,reliever,0.0000,44.2369,0.9356,0.9053,1.1468,0.0000,0.0000,0.0000,0.0000,0.0000,109.5951,100.7821,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o22,OAK Player 22,26.3541,S/R,RP2,reliever,0.0000,60.7071,1.3748,1.3082,1.6719,0.0000,0.0000,0.0000,0.0000,0.0000,100.3650,104.8674,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o23,OAK Player 23,27.8207,L/R,RP3,reliever,0.0000,59.1929,0.9328,1.0344,0.7738,0.0000,0.0000,0.0000,0.0000,0.0000,96.5269,96.6861,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o24,OAK Player 24,27.6662,R/R,RP4,reliever,0.0000,57.2741,1.0951,0.9557,1.1269,0.0000,0.0000,0.0000,0.0000,0.0000,99.8906,104.7523,0.0000,0.0000,0.0119
2015,opening_day,OAK,OAK2015o25,OAK Player 25,20.0000,S/R,RP5,reliever,0.0000,55.6936,0.9219,0.2667,0.5774,0.0000,0.0000,0.0000,0.0000,0.0000,107.2707,105.4141,0.0000,0.0000,0.1363
2015,opening_day,OAK,OAK2015o26,OAK Player 26,29.6855,L/R,RP6,reliever,0.0000,63.3015,0.9412,0.3425,0.6499,0.0000,0.0000,0.0000,0.0000,0.0000,120.1158,103.7305,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o27,OAK Player 27,27.1310,S/R,RP7,reliever,0.0000,67.2735,1.2434,1.3148,1.1172,0.0000,0.0000,0.0000,0.0000,0.0000,96.6680,90.0389,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o28,OAK Player 28,21.4660,R/L,RP8,reliever,0.0000,68.2618,0.4547,0.5215,0.4454,0.0000,0.0000,0.0000,0.0000,0.0000,91.0623,102.5066,0.0000,0.0000,0.0100
2015,opening_day,OAK,OAK2015o29,OAK Player 29,25.9917,R/L,RP9,reliever,0.0000,73.8436,0.5594,0.7216,0.7258,0.0000,0.0000,0.0000,0.0000,0.0000,101.1573,107.3935,0.0000,0.0000,0.0188
2015,opening_day,OAK,OAK2015o30,OAK Player 30,28.7493,R/L,CALL,callup,184.7006,0.0000,0.5681,0.4693,0.4351,0.3275,7.6995,31.9222,85.7219,24.6839,0.0000,0.0000,0.0000,-1.4630,0.0100
2015,opening_day,OAK,OAK2015o31,OAK Player 31,23.4537,L/R,CALL,callup,66.6011,0.0000,-0.0492,-0.2133,0.1708,0.3381,6.7476,42.6691,88.9372,29.1266,0.0000,0.0000,0.0000,-2.2918,0.0363
2015,opening_day,OAK,OAK2015o32,OAK Player 32,26.2135,L/R,CALL,callup,141.0566,0.0000,0.2201,-0.2178,-0.1761,0.3248,7.1791,35.4247,89.2007,21.5445,0.0000,0.0000,0.0000,1.5684,0.0100
2015,opening_day,OAK,OAK2015o33,OAK Player 33,28.4850,S/R,CALL,callup,192.3998,0.0000,0.2945,0.3036,0.2242,0.3086,7.2225,48.2788,91.3427,29.2539,0.0000,0.0000,0.0000,6.3932,0.0100
2015,opening_day,PHI,PHI2015o01,PHI Player 01,26.4908,R/R,C,position_player,512.4738,0.0000,2.1736,1.7478,1.5873,0.3335,7.6283,37.9897,89.9555,21.1820,0.0000,0.0000,0.8337,7.4151,0.0596
2015,opening_day,PHI,PHI2015o02,PHI Player 02,21.5460,L/L,1B,position_player,605.9110,0.0000,1.1778,1.4481,1.3428,0.3714,9.8506,48.8694,91.7989,24.6434,0.0000,0.0000,0.0000,3.4478,0.1324
2015,opening_day,PHI,PHI2015o03,PHI Player 03,29.4080,L/L,2B,position_player,608.0922,0.0000,1.7310,1.4703,1.6392,0.3274,11.8660,46.0527,88.7938,24.7987,0.0000,0.0000,0.0000,3.6462,0.1154
2015,opening_day,PHI,PHI2015o04,PHI Player 04,28.0598,L/R,3B,position_player,583.2095,0.0000,0.7520,0.9168,0.5413,0.3245,9.9352,43.6726,90.1187,33.7807,0.0000,0.0000,0.0000,1.2258,0.1301
2015,opening_day,PHI,PHI2015o05,PHI Player 05,31.3600,L/R,SS,position_player,541.5276,0.0000,1.6293,1.5427,1.7849,0.3282,9.7807,32.5391,90.4439,28.4296,0.0000,0.0000,0.0000,-7.1404,0.2894
2015,opening_day,PHI,PHI2015o06,PHI Player 06,25.7856,R/L,LF,position_player,668.3366,0.0000,1.3412,1.4422,1.1857,0.3612,4.5091,49.8291,87.1100,28.6389,0.0000,0.0000,0.0000,0.4705,0.1076
2015,opening_day,PHI,PHI2015o07,PHI Player 07,24.1761,S/R,CF,position_player,541.1215,0.0000,0.9525,1.4937,1.2153,0.3068,11.9274,42.5775,90.4806,28.7598,0.0000,0.0000,0.0000,-0.9276,0.2018
2015,opening_day,PHI,PHI2015o08,PHI Player 08,35.2285,R/R,RF,position_player,464.1183,0.0000,0.8036,0.7096,0.6856,0.3469,9.0322,40.9300,90.6837,33.5279,0.0000,0.0000,0.0000,-4.5490,0.1810
2015,opening_day,PHI,PHI2015o09,PHI Player 09,26.8250,R/R,DH,position_player,483.6632,0.0000,0.4096,0.7962,0.3155,0.3313,13.3275,35.0625,89.1455,24.1257,0.0000,0.0000,0.0000,-2.0305,0.1011
2015,opening_day,PHI,PHI2015o10,PHI Player 10,29.6826,S/R,OF,bench,422.1918,0.0000,0.4201,0.2189,0.6959,0.3600,9.6640,38.9614,91.7670,27.2136,0.0000,0.0000,0.0000,5.5820,0.2812
2015,opening_day,PHI,PHI2015o11,PHI Player 11,26.5509,L/L,IF,bench,250.4905,0.0000,0.7559,0.4086,0.2024,0.2824,6.2524,38.0071,91.2651,25.5564,0.0000,0.0000,0.0000,-5.7228,0.0100
2015,opening_day,PHI,PHI2015o12,PHI Player 12,30.2037,R/L,C,bench,368.9889,0.0000,0.3396,0.7866,-0.0293,0.2909,8.0897,38.7700,89.5250,25.5736,0.0000,0.0000,5.0700,0.1957,0.1130
2015,opening_day,PHI,PHI2015o13,PHI Player 13,27.9406,L/R,UT,bench,384.1463,0.0000,0.2997,0.2930,0.3191,0.3357,7.6342,36.6190,90.2235,26.6567,0.0000,0.0000,0.0000,-0.8662,0.3272
2015,opening_day,PHI,PHI2015o14,PHI Player 14,28.5855,L/L,SP1,starter,0.0000,45.0000,0.2923,0.1353,0.3633,0.0000,0.0000,0.0000,0.0000,0.0000,105.3777,102.5736,0.0000,0.0000,0.1753
2015,opening_day,PHI,PHI2015o15,PHI Player 15,31.7874,R/R,SP2,starter,0.0000,45.0000,0.3849,0.1194,0.1205,0.0000,0.0000,0.0000,0.0000,0.0000,100.4698,107.9385,0.0000,0.0000,0.2437
2015,opening_day,PHI,PHI2015o16,PHI Player 16,26.9297,S/R,SP3,starter,0.0000,55.5490,0.3511,0.1342,-0.1295,0.0000,0.0000,0.0000,0.0000,0.0000,105.6559,98.7807,0.0000,0.0000,0.1810
2015,opening_day,PHI,PHI2015o17,PHI Player 17,32.6375,S/R,SP4,starter,0.0000,45.0000,0.7390,0.8803,0.5388,0.0000,0.0000,0.0000,0.0000,0.0000,89.2888,108.1030,0.0000,0.0000,0.1880
2015,opening_day,PHI,PHI2015o18,PHI Player 18,31.3328,L/L,SP5,starter,0.0000,45.0000,-0.1335,-0.6517,-0.0829,0.0000,0.0000,0.0000,0.0000,0.0000,94.8524,95.4605,0.0000,0.0000,0.2145
2015,opening_day,PHI,PHI2015o19,PHI Player 19,32.6867,L/R,SP6,starter,0.0000,45.0000,-0.4301,-0.0047,-0.5560,0.0000,0.0000,0.0000,0.0000,0.0000,89.4850,98.4901,0.0000,0.0000,0.1330
2015,opening_day,PHI,PHI2015o20,PHI Player 20,26.9667,R/R,SP7,starter,0.0000,45.0000,0.2954,0.1637,-0.1268,0.0000,0.0000,0.0000,0.0000,0.0000,89.2317,85.8957,0.0000,0.0000,0.1292
2015,opening_day,PHI,PHI2015o21,PHI Player 21,22.2791,R/L,RP1,reliever,0.0000,53.9536,0.3775,0.7748,0.8379,0.0000,0.0000,0.0000,0.0000,0.0000,98.8115,89.4717,0.0000,0.0000,0.0788
2015,opening_day,PHI,PHI2015o22,PHI Player 22,35.3702,S/R,RP2,reliever,0.0000,48.7674,0.4307,1.0789,0.7569,0.0000,0.0000,0.0000,0.0000,0.0000,98.1678,101.9884,0.0000,0.0000,0.0851
2015,opening_day,PHI,PHI2015o23,PHI Player 23,31.2113,S/R,RP3,reliever,0.0000,33.9848,0.4845,0.7650,0.3274,0.0000,0.0000,0.0000,0.0000,0.0000,102.2844,97.1663,0.0000,0.0000,0.1245
2015,opening_day,PHI,PHI2015o24,PHI Player 24,34.3229,R/R,RP4,reliever,0.0000,57.1575,0.3825,0.8104,0.6065,0.0000,0.0000,0.0000,0.0000,0.0000,106.4845,100.6319,0.0000,0.0000,0.0924
2015,opening_day,PHI,PHI2015o25,PHI Player 25,21.9422,R/R,RP5,reliever,0.0000,58.4039,0.4019,0.2489,0.5771,0.0000,0.0000,0.0000,0.0000,0.0000,107.2592,113.9071,0.0000,0.0000,0.1323
